"CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY"
2015,2,6,732
2015,2,6,845
2015,2,4,1433
2015,2,2,1725
2015,2,5,1328
2015,2,6,907
2015,2,6,833
2015,2,6,1000
2015,2,5,735
2015,2,4,1330
2015,2,6,919
2015,2,6,830
2015,2,5,1733
2015,2,6,1240
2015,2,6,839
2015,2,6,1250
2015,2,6,1520
2015,2,6,1555
2015,2,6,1316
2015,2,4,1311
2015,2,6,1720
2015,2,5,1859
2015,2,7,1540
2015,2,6,1710
2015,2,7,1730
2015,2,6,1855
2015,2,6,1900
2015,2,2,20
2015,2,7,1653
2015,2,6,343
2015,2,5,635
2015,2,6,2355
2015,2,2,1432
2015,2,6,713
2015,2,6,1822
2015,2,6,2324
2015,2,4,340
2015,2,7,40
2015,2,7,102
2015,2,7,150
2015,2,7,20
2015,2,7,227
2015,2,7,21
2015,2,7,234
2015,2,5,1527
2015,2,3,1402
2015,2,5,1613
2015,2,5,725
2015,2,6,1415
2015,2,6,835
2015,2,6,1016
2015,2,7,525
2015,2,7,710
2015,2,6,855
2015,2,1,1907
2015,2,2,1059
2015,2,5,928
2015,2,7,755
2015,2,6,714
2015,2,7,804
2015,2,6,1657
2015,2,7,1226
2015,2,4,931
2015,2,7,1210
2015,2,7,1253
2015,2,7,1059
2015,2,7,1439
2015,2,7,1510
2015,2,7,1437
2015,2,7,1540
2015,2,7,1609
2015,2,7,1620
2015,2,7,1631
2015,2,7,1558
2015,2,7,1531
2015,2,7,1500
2015,2,7,1526
2015,2,4,1700
2015,2,7,1708
2015,2,7,1708
2015,2,7,1725
2015,2,7,1737
2015,2,7,1755
2015,2,7,1835
2015,2,7,1917
2015,2,7,1848
2015,2,7,2003
2015,2,7,1939
2015,2,7,1925
2015,2,7,1824
2015,2,7,2040
2015,2,3,1707
2015,2,7,2315
2015,2,6,320
2015,2,1,30
2015,2,5,258
2015,2,1,216
2015,2,7,640
2015,2,1,300
2015,2,1,326
2015,2,7,1228
2015,2,6,1517
2015,2,7,1435
2015,2,1,301
2015,2,7,1230
2015,2,7,1428
2015,2,1,625
2015,2,1,652
2015,2,7,700
2015,2,7,1148
2015,2,5,1300
2015,2,1,700
2015,2,6,1245
2015,2,1,718
2015,2,4,754
2015,2,7,1246
2015,2,1,815
2015,2,6,1251
2015,2,1,823
2015,2,1,918
2015,2,1,904
2015,2,1,100
2015,2,1,944
2015,2,6,929
2015,2,4,754
2015,2,1,1132
2015,2,6,2028
2015,2,1,853
2015,2,7,1026
2015,2,1,1349
2015,2,7,1628
2015,2,4,1413
2015,2,7,2040
2015,2,7,1848
2015,2,7,1838
2015,2,7,2250
2015,2,7,1532
2015,2,7,2235
2015,2,7,1616
2015,2,7,2220
2015,2,7,1914
2015,2,2,1136
2015,2,3,1936
2015,2,5,310
2015,2,5,1640
2015,2,5,1815
2015,2,6,553
2015,2,3,1942
2015,2,7,2101
2015,2,4,1515
2015,2,7,1507
2015,2,7,1600
2015,2,7,1610
2015,2,7,1633
2015,2,7,1722
2015,2,1,1533
2015,2,1,1510
2015,2,1,105
2015,2,1,339
2015,2,7,630
2015,2,1,19
2015,2,1,2015
2015,2,1,2247
2015,2,1,311
2015,2,2,100
2015,2,5,1717
2015,2,2,1109
2015,2,3,1545
2015,2,5,2349
2015,2,6,657
2015,2,6,745
2015,2,6,829
2015,2,6,855
2015,2,6,935
2015,2,6,1030
2015,2,6,1030
2015,2,6,1120
2015,2,6,1332
2015,2,6,1513
2015,2,7,745
2015,2,7,748
2015,2,7,1244
2015,2,7,1436
2015,2,7,656
2015,2,7,717
2015,2,6,635
2015,2,7,1025
2015,2,7,700
2015,2,1,1240
2015,2,1,1203
2015,2,2,830
2015,2,1,1000
2015,2,2,709
2015,2,4,1445
2015,1,4,1445
2015,2,6,26
2015,2,7,955
2015,2,2,814
2015,2,3,1024
2015,2,7,1112
2015,2,7,1215
2015,2,2,1130
2015,2,5,1339
2015,2,1,1947
2015,2,5,1733
2015,2,1,147
2015,2,7,2021
2015,2,2,1651
2015,2,2,1545
2015,2,7,2326
2015,2,6,726
2015,2,1,1557
2015,2,2,1450
2015,2,5,709
2015,2,7,2358
2015,2,2,1655
2015,2,2,252
2015,2,7,232
2015,2,4,554
2015,2,3,145
2015,2,1,219
2015,2,1,402
2015,2,6,1702
2015,2,1,1050
2015,2,3,728
2015,2,3,935
2015,2,3,830
2015,2,3,926
2015,2,3,516
2015,2,3,1055
2015,2,5,1205
2015,1,7,1931
2015,2,2,2101
2015,2,7,1735
2015,2,2,1735
2015,2,3,1234
2015,2,6,2059
2015,2,3,1707
2015,2,2,1623
2015,2,2,1814
2015,2,5,1453
2015,2,6,826
2015,2,6,1250
2015,2,7,1743
2015,2,7,1808
2015,2,7,1251
2015,2,2,1445
2015,2,7,1651
2015,2,2,2122
2015,2,7,1820
2015,2,7,1834
2015,2,7,1602
2015,2,7,1225
2015,2,1,255
2015,2,3,2005
2015,2,4,25
2015,2,3,2330
2015,2,4,205
2015,2,2,2205
2015,2,3,942
2015,2,1,545
2015,2,2,1657
2015,2,3,1040
2015,2,4,806
2015,2,1,1150
2015,2,4,840
2015,2,4,923
2015,2,7,1322
2015,2,4,910
2015,2,4,1112
2015,1,5,1500
2015,2,6,1240
2015,2,3,757
2015,2,3,1916
2015,2,4,1240
2015,2,4,1136
2015,2,3,2113
2015,2,1,1322
2015,2,4,1504
2015,2,4,747
2015,2,4,1510
2015,2,1,1348
2015,2,2,1223
2015,2,3,740
2015,2,6,732
2015,2,6,1005
2015,2,3,2100
2015,2,4,1521
2015,2,3,1945
2015,2,4,1845
2015,2,4,1945
2015,2,4,1922
2015,2,3,1629
2015,2,4,1717
2015,2,1,223
2015,2,5,139
2015,2,5,328
2015,2,5,358
2015,2,4,730
2015,2,6,1219
2015,2,2,1448
2015,2,5,1655
2015,2,4,719
2015,2,6,1829
2015,2,5,1020
2015,2,4,1655
2015,2,5,1217
2015,2,5,1303
2015,2,4,2206
2015,2,4,1350
2015,2,5,1543
2015,2,5,1530
2015,2,5,1520
2015,2,5,1520
2015,2,5,1600
2015,2,5,1445
2015,2,4,1637
2015,2,6,1703
2015,2,5,1805
2015,2,5,1530
2015,1,1,1920
2015,2,7,2117
2015,2,5,2035
2015,2,4,1823
2015,2,6,50
2015,2,1,610
2015,2,4,1429
2015,2,6,618
2015,2,6,718
2015,2,6,858
2015,2,6,830
2015,2,6,744
2015,2,6,916
2015,2,6,1000
2015,2,6,845
2015,2,6,1028
2015,2,6,1007
2015,2,6,1135
2015,2,6,1130
2015,2,6,1140
2015,2,3,850
2015,2,6,1400
2015,2,1,1844
2015,2,2,2120
2015,2,6,1630
2015,2,2,2325
2015,2,6,1610
2015,2,6,1610
2015,2,6,1158
2015,2,6,129
2015,2,6,1617
2015,2,6,1525
2015,2,6,1528
2015,2,6,1738
2015,2,5,2007
2015,2,6,1943
2015,2,6,1932
2015,2,6,1845
2015,2,6,1930
2015,2,7,400
2015,2,4,1549
2015,2,7,325
2015,2,7,220
2015,2,1,237
2015,2,7,129
2015,2,4,603
2015,2,4,2327
2015,2,3,1415
2015,2,5,1330
2015,2,7,850
2015,2,4,1728
2015,2,6,41
2015,2,7,1030
2015,2,7,1228
2015,2,7,1312
2015,2,7,1315
2015,2,6,800
2015,2,3,829
2015,2,7,1010
2015,2,4,1840
2015,2,6,2250
2015,2,7,1455
2015,2,6,1454
2015,2,7,1622
2015,2,7,1640
2015,2,6,1550
2015,2,3,1715
2015,2,7,2035
2015,2,7,1715
2015,2,6,1650
2015,2,6,607
2015,3,1,130
2015,3,1,210
2015,3,1,235
2015,2,6,2031
2015,2,7,1557
2015,2,7,1303
2015,2,7,918
2015,2,7,1000
2015,2,7,1402
2015,3,1,720
2015,3,1,800
2015,3,1,1045
2015,2,7,1420
2015,3,1,1013
2015,3,1,1036
2015,2,7,1305
2015,2,6,1532
2015,3,1,950
2015,2,5,1700
2015,3,1,1120
2015,3,1,1300
2015,2,7,2255
2015,2,1,1800
2015,3,1,1515
2015,2,4,228
2015,2,5,2130
2015,3,1,1702
2015,3,1,1600
2015,3,1,1553
2015,1,5,826
2015,2,1,1410
2015,2,1,2000
2015,2,4,1637
2015,2,6,825
2015,2,6,702
2015,3,1,1750
2015,3,1,1800
2015,3,1,1740
2015,3,1,1825
2015,3,1,1820
2015,3,1,1810
2015,3,1,1750
2015,3,1,1526
2015,2,6,1624
2015,3,1,1823
2015,3,1,1807
2015,3,1,2000
2015,3,1,2133
2015,3,1,2051
2015,3,1,2010
2015,3,1,1930
2015,3,1,1740
2015,2,5,2300
2015,3,1,2202
2015,2,3,1851
2015,3,2,20
2015,3,2,105
2015,3,2,120
2015,3,2,120
2015,3,1,1
2015,3,2,25
2015,3,2,109
2015,3,1,238
2015,3,1,1
2015,3,2,44
2015,3,2,37
2015,2,3,515
2015,3,2,340
2015,3,2,430
2015,3,2,419
2015,3,2,533
2015,3,2,539
2015,2,7,1707
2015,2,1,1056
2015,2,5,1656
2015,2,7,237
2015,2,7,920
2015,3,1,640
2015,3,1,1250
2015,3,1,835
2015,3,2,600
2015,3,2,27
2015,3,1,823
2015,2,7,645
2015,3,1,1440
2015,3,2,550
2015,3,1,1838
2015,3,2,830
2015,3,2,746
2015,3,2,745
2015,3,2,724
2015,3,2,800
2015,3,1,1132
2015,3,2,931
2015,3,2,1054
2015,3,1,1300
2015,3,2,929
2015,2,1,1005
2015,2,6,2214
2015,3,1,1908
2015,3,1,949
2015,3,1,2155
2015,3,2,1500
2015,2,3,1500
2015,3,2,1605
2015,3,2,658
2015,3,1,1814
2015,3,1,2029
2015,3,2,1650
2015,3,1,1822
2015,3,1,1933
2015,3,1,2128
2015,3,1,1801
2015,3,1,1612
2015,3,2,2005
2015,3,2,621
2015,2,2,708
2015,3,2,25
2015,3,2,2225
2015,3,2,445
2015,3,2,630
2015,3,2,605
2015,2,7,2012
2015,2,3,1457
2015,2,3,1814
2015,2,4,1541
2015,2,6,15
2015,2,6,1156
2015,2,5,632
2015,2,5,926
2015,1,6,1225
2015,2,7,2040
2015,3,2,641
2015,3,3,658
2015,3,2,900
2015,3,3,828
2015,3,2,1435
2015,3,3,705
2015,3,3,924
2015,2,6,1440
2015,3,3,938
2015,3,2,1301
2015,3,2,1409
2015,1,6,2357
2015,3,1,1620
2015,3,2,853
2015,2,5,1950
2015,3,1,330
2015,2,7,846
2015,2,6,812
2015,3,2,2238
2015,3,3,1616
2015,3,1,1706
2015,3,1,1022
2015,3,1,1042
2015,3,1,1830
2015,3,2,723
2015,2,3,939
2015,2,3,1011
2015,2,4,1035
2015,2,7,659
2015,1,4,1910
2015,2,6,625
2015,2,3,802
2015,2,6,1155
2015,2,7,1530
2015,2,5,1125
2015,2,6,1625
2015,3,3,1820
2015,3,3,1800
2015,3,3,1930
2015,3,3,1955
2015,2,6,226
2015,3,4,126
2015,3,2,835
2015,3,2,1750
2015,2,7,1939
2015,3,2,1235
2015,2,4,1630
2015,2,7,124
2015,2,1,115
2015,2,2,1026
2015,2,3,40
2015,2,4,1524
2015,2,6,845
2015,2,6,918
2015,2,6,2050
2015,2,7,2105
2015,2,6,1829
2015,3,1,158
2015,2,3,2029
2015,2,4,1932
2015,3,3,1205
2015,3,2,1224
2015,3,4,645
2015,3,4,815
2015,3,4,730
2015,3,4,817
2015,3,4,910
2015,3,4,959
2015,3,3,1008
2015,3,1,1820
2015,3,3,1853
2015,3,4,1529
2015,3,4,1420
2015,3,2,1707
2015,3,1,314
2015,3,2,1631
2015,2,6,1045
2015,3,1,2302
2015,3,1,2310
2015,3,2,20
2015,3,4,1828
2015,3,4,1735
2015,3,4,1618
2015,3,4,2010
2015,3,4,2021
2015,3,4,2030
2015,3,4,2047
2015,3,4,2145
2015,3,4,2216
2015,3,4,2206
2015,3,4,601
2015,3,4,147
2015,3,4,2100
2015,3,4,2227
2015,3,4,2227
2015,3,4,2240
2015,3,4,2330
2015,3,4,630
2015,3,5,553
2015,2,6,1059
2015,3,3,1119
2015,3,5,523
2015,2,7,1157
2015,3,5,345
2015,3,5,637
2015,3,4,815
2015,3,5,943
2015,3,1,2010
2015,3,5,1008
2015,3,3,1432
2015,3,5,724
2015,3,5,1145
2015,3,5,1035
2015,2,6,742
2015,2,7,1153
2015,3,1,1829
2015,3,5,1234
2015,3,5,820
2015,3,3,2030
2015,3,5,957
2015,3,4,1235
2015,3,4,730
2015,3,4,2039
2015,3,4,2200
2015,2,3,338
2015,3,5,1510
2015,3,5,1700
2015,3,5,41
2015,3,5,1645
2015,3,4,2155
2015,3,5,1900
2015,3,4,2145
2015,3,5,1900
2015,3,5,1900
2015,3,5,1425
2015,3,5,1725
2015,2,5,2035
2015,3,5,1535
2015,3,5,2030
2015,3,5,1953
2015,3,5,2310
2015,3,5,2357
2015,3,2,642
2015,3,2,532
2015,2,7,1327
2015,3,4,2200
2015,3,4,2217
2015,3,5,942
2015,1,7,852
2015,2,6,1000
2015,3,6,540
2015,3,6,713
2015,3,4,2040
2015,3,5,1400
2015,3,5,1534
2015,3,6,704
2015,3,6,658
2015,3,6,835
2015,3,5,1438
2015,3,5,1427
2015,3,6,800
2015,3,6,844
2015,3,5,808
2015,3,6,930
2015,3,4,1815
2015,3,6,848
2015,3,6,1001
2015,3,6,800
2015,3,5,1315
2015,3,6,945
2015,3,6,1020
2015,3,6,910
2015,3,6,1020
2015,3,6,1010
2015,3,1,2243
2015,3,6,815
2015,3,6,945
2015,3,6,1030
2015,3,6,830
2015,2,3,1645
2015,2,7,1035
2015,2,7,2030
2015,3,1,2140
2015,3,6,1034
2015,3,5,919
2015,3,6,1555
2015,3,6,1535
2015,3,6,1548
2015,3,6,1655
2015,2,6,1357
2015,2,6,708
2015,2,7,2313
2015,3,2,845
2015,3,5,1514
2015,3,6,1743
2015,3,6,1837
2015,3,6,1805
2015,3,6,1839
2015,3,5,1645
2015,3,6,2004
2015,3,6,1815
2015,3,6,2152
2015,3,7,220
2015,3,6,230
2015,3,6,2327
2015,2,2,1116
2015,3,5,1328
2015,2,6,1355
2015,3,7,816
2015,3,7,719
2015,3,6,817
2015,3,6,725
2015,3,2,1130
2015,3,7,940
2015,3,7,700
2015,3,6,2019
2015,3,7,920
2015,3,1,2003
2015,3,6,840
2015,3,7,845
2015,2,7,2200
2015,3,6,1800
2015,3,6,2001
2015,3,4,2240
2015,3,6,1715
2015,3,7,1744
2015,3,7,1646
2015,3,7,1332
2015,3,6,1922
2015,3,2,2007
2015,3,7,2015
2015,3,7,329
2015,3,7,2335
2015,3,7,2246
2015,3,7,1
2015,3,4,630
2015,3,1,115
2015,3,1,119
2015,3,7,1335
2015,3,6,930
2015,3,1,1150
2015,3,1,1205
2015,3,2,901
2015,3,7,2100
2015,3,1,1357
2015,2,7,1828
2015,2,5,1650
2015,3,1,1620
2015,3,7,1504
2015,2,6,2346
2015,2,6,210
2015,2,6,2305
2015,2,7,1940
2015,3,1,1730
2015,3,1,1742
2015,3,1,1950
2015,3,1,1900
2015,3,1,2205
2015,3,1,444
2015,3,4,1618
2015,3,1,2147
2015,3,1,448
2015,3,4,841
2015,2,7,1720
2015,3,1,1
2015,3,6,810
2015,3,6,2225
2015,3,7,1520
2015,2,4,2340
2015,2,2,923
2015,2,2,923
2015,2,5,2247
2015,2,6,30
2015,2,6,857
2015,2,1,24
2015,3,5,21
2015,2,4,858
2015,2,4,1916
2015,3,7,1153
2015,3,5,1135
2015,2,2,2000
2015,3,7,716
2015,3,7,1744
2015,3,1,1440
2015,3,2,759
2015,3,7,1132
2015,3,3,819
2015,3,2,1018
2015,2,5,1
2015,2,2,2137
2015,3,1,1454
2015,3,2,1100
2015,3,6,915
2015,3,2,1040
2015,3,2,1235
2015,3,2,1138
2015,3,2,1200
2015,3,2,1248
2015,3,4,1907
2015,3,2,1336
2015,3,2,1539
2015,3,2,1630
2015,3,5,2101
2015,3,7,2114
2015,3,3,2215
2015,3,2,1629
2015,3,2,2100
2015,3,6,1924
2015,3,2,2141
2015,3,5,633
2015,3,7,317
2015,3,1,4
2015,3,3,350
2015,2,6,1225
2015,2,7,1416
2015,3,1,1245
2015,3,2,1
2015,3,5,210
2015,3,3,550
2015,2,7,734
2015,3,3,757
2015,3,1,844
2015,3,6,856
2015,3,3,1112
2015,3,3,720
2015,3,2,1256
2015,3,6,1340
2015,3,3,1240
2015,3,3,1520
2015,3,3,1517
2015,3,3,1551
2015,3,3,1431
2015,3,7,1015
2015,3,3,1710
2015,3,6,1424
2015,3,7,1613
2015,3,2,1632
2015,3,7,1145
2015,3,2,950
2015,3,3,1715
2015,3,3,1740
2015,3,6,2135
2015,3,6,738
2015,3,5,800
2015,3,3,535
2015,3,6,720
2015,3,1,1739
2015,2,6,1124
2015,2,7,653
2015,3,6,1645
2015,3,3,1430
2015,3,4,718
2015,3,3,1237
2015,3,6,1410
2015,3,4,820
2015,3,4,745
2015,3,3,2120
2015,3,2,810
2015,3,2,1010
2015,3,4,1235
2015,3,6,1635
2015,3,4,1545
2015,3,5,127
2015,3,4,1705
2015,3,3,642
2015,3,3,1915
2015,3,1,1623
2015,3,6,1311
2015,2,7,245
2015,3,4,2151
2015,3,6,1937
2015,3,4,1710
2015,3,4,1900
2015,2,7,1556
2015,3,4,2019
2015,3,4,517
2015,3,3,326
2015,2,5,226
2015,3,5,2250
2015,3,5,111
2015,3,5,500
2015,2,1,431
2015,3,1,1401
2015,3,6,1601
2015,3,1,410
2015,3,3,1921
2015,3,5,610
2015,2,3,1404
2015,3,4,1300
2015,3,5,745
2015,3,5,1005
2015,3,1,1030
2015,3,1,500
2015,3,5,1026
2015,3,5,1345
2015,3,5,1407
2015,3,5,749
2015,3,5,1302
2015,2,6,650
2015,3,3,1140
2015,3,5,1609
2015,3,5,1730
2015,3,5,1734
2015,2,3,1701
2015,3,5,1745
2015,3,5,1845
2015,3,5,2000
2015,3,5,2005
2015,3,5,2015
2015,3,5,2032
2015,3,5,2100
2015,3,5,1823
2015,3,3,443
2015,3,4,2322
2015,3,5,38
2015,3,5,1845
2015,3,5,2132
2015,3,5,2047
2015,3,7,2139
2015,3,4,2035
2015,2,5,155
2015,3,6,31
2015,2,5,1523
2015,3,6,735
2015,3,4,1528
2015,3,6,809
2015,3,6,840
2015,3,5,1400
2015,3,5,1425
2015,3,5,1335
2015,3,6,1050
2015,2,1,248
2015,2,7,1435
2015,3,6,1250
2015,3,6,1219
2015,3,5,2250
2015,3,6,1500
2015,3,6,1600
2015,3,5,2029
2015,3,6,1541
2015,3,6,1738
2015,3,6,1433
2015,3,3,2220
2015,3,7,1740
2015,3,7,147
2015,3,7,57
2015,3,6,2320
2015,3,7,454
2015,3,5,2325
2015,3,5,2335
2015,3,5,1419
2015,3,4,1352
2015,3,1,730
2015,3,7,745
2015,3,6,830
2015,3,6,745
2015,3,5,801
2015,3,7,717
2015,3,7,1012
2015,3,7,1145
2015,3,7,1015
2015,3,7,826
2015,3,3,234
2015,3,3,725
2015,3,3,1053
2015,2,5,1631
2015,3,5,815
2015,3,6,1829
2015,3,7,1731
2015,3,7,1940
2015,3,7,2132
2015,3,7,2144
2015,3,1,55
2015,3,1,1
2015,3,7,1409
2015,3,6,1320
2015,3,2,1430
2015,3,1,1155
2015,3,6,200
2015,3,1,1335
2015,3,7,1208
2015,3,1,1540
2015,3,6,1034
2015,3,5,26
2015,3,5,243
2015,3,5,1801
2015,3,7,900
2015,3,5,743
2015,2,7,1858
2015,3,1,46
2015,3,2,0
2015,3,1,1822
2015,3,1,259
2015,3,7,2330
2015,3,4,2207
2015,3,1,122
2015,3,1,2252
2015,3,1,2315
2015,3,2,2100
2015,3,6,655
2015,3,7,1227
2015,3,7,2200
2015,3,2,1011
2015,3,2,920
2015,3,2,923
2015,3,2,855
2015,3,2,1015
2015,3,2,1116
2015,3,7,148
2015,3,2,1320
2015,3,7,2340
2015,3,2,1350
2015,3,2,1332
2015,3,2,628
2015,3,2,1630
2015,3,6,2341
2015,3,7,2147
2015,3,5,1658
2015,3,2,1747
2015,3,2,1930
2015,3,2,2015
2015,3,3,1350
2015,3,3,617
2015,3,5,1603
2015,2,2,1520
2015,3,4,2113
2015,3,3,620
2015,3,7,1901
2015,3,7,214
2015,1,7,1022
2015,2,3,450
2015,2,3,1007
2015,2,4,1533
2015,2,5,1246
2015,2,6,709
2015,2,6,745
2015,2,6,1724
2015,2,7,1003
2015,2,1,1041
2015,2,1,2030
2015,2,3,750
2015,2,3,2113
2015,3,1,315
2015,3,1,1323
2015,3,3,745
2015,3,3,1550
2015,3,5,1625
2015,3,5,1854
2015,2,7,1620
2015,3,5,845
2015,3,1,730
2015,3,2,1429
2015,3,3,840
2015,3,3,911
2015,3,7,2114
2015,3,3,735
2015,3,3,1222
2015,3,3,1305
2015,2,2,2128
2015,3,3,1541
2015,2,6,2000
2015,3,2,1757
2015,3,5,2049
2015,2,5,200
2015,3,2,1556
2015,2,3,2214
2015,3,3,1811
2015,3,3,1536
2015,3,1,1902
2015,3,3,1845
2015,3,3,1821
2015,3,7,1436
2015,3,6,1951
2015,3,3,1800
2015,3,3,2240
2015,3,4,129
2015,3,2,120
2015,3,4,30
2015,3,7,247
2015,3,4,348
2015,3,4,130
2015,2,2,816
2015,2,7,146
2015,2,7,325
2015,2,7,1805
2015,3,2,337
2015,3,5,1430
2015,3,5,2233
2015,3,3,1856
2015,3,3,740
2015,3,5,847
2015,3,2,1137
2015,3,4,810
2015,3,3,1142
2015,3,5,34
2015,3,1,1821
2015,3,2,1451
2015,3,4,1247
2015,3,3,1430
2015,3,4,1155
2015,3,4,1255
2015,3,4,1111
2015,3,4,1617
2015,2,2,930
2015,2,3,1550
2015,3,1,905
2015,3,4,1543
2015,3,7,1840
2015,3,3,1555
2015,3,4,1750
2015,3,4,2040
2015,3,4,2212
2015,3,2,2015
2015,3,6,50
2015,3,4,2322
2015,3,3,802
2015,3,3,1650
2015,3,5,801
2015,3,5,746
2015,3,4,1440
2015,3,5,627
2015,3,2,1755
2015,3,4,746
2015,3,4,224
2015,3,4,1720
2015,3,5,1145
2015,3,5,1218
2015,3,4,1430
2015,3,5,1505
2015,3,5,1544
2015,3,4,2334
2015,3,5,1642
2015,3,6,2358
2015,3,5,242
2015,3,6,205
2015,3,6,316
2015,3,2,1145
2015,3,5,2233
2015,3,6,815
2015,3,6,845
2015,3,6,956
2015,3,6,918
2015,3,6,1333
2015,3,6,1000
2015,3,6,945
2015,3,6,1046
2015,3,6,1055
2015,3,5,1431
2015,3,5,1909
2015,3,5,1820
2015,3,2,910
2015,3,6,1241
2015,3,5,1654
2015,3,6,1625
2015,3,2,1753
2015,3,6,744
2015,3,1,1205
2015,3,1,1215
2015,3,6,1731
2015,3,6,1650
2015,3,6,235
2015,3,6,2111
2015,3,6,2355
2015,3,7,255
2015,3,4,534
2015,3,7,439
2015,2,7,126
2015,3,1,1333
2015,3,7,106
2015,3,4,1735
2015,3,6,1410
2015,3,7,844
2015,3,6,711
2015,3,6,1410
2015,3,3,1753
2015,3,5,900
2015,3,2,1443
2015,3,7,1110
2015,3,7,1300
2015,3,7,1414
2015,3,3,1537
2015,3,7,1531
2015,3,7,1539
2015,3,7,1427
2015,3,7,1517
2015,3,7,1654
2015,3,6,2250
2015,3,5,835
2015,3,3,1813
2015,3,7,1643
2015,3,7,1743
2015,3,6,2248
2015,3,7,1900
2015,3,7,1920
2015,3,7,240
2015,3,7,242
2015,3,3,1432
2015,3,7,1140
2015,3,1,1041
2015,3,2,1338
2015,3,1,1125
2015,3,1,807
2015,3,1,1245
2015,3,1,1330
2015,3,7,2048
2015,3,1,1438
2015,3,3,225
2015,3,4,1816
2015,2,6,710
2015,2,7,828
2015,2,6,903
2015,3,3,1621
2015,3,1,1635
2015,3,5,805
2015,3,1,2025
2015,3,5,802
2015,2,5,2125
2015,1,4,1720
2015,2,5,900
2015,2,2,1230
2015,2,6,713
2015,3,1,1247
2015,3,6,1605
2015,3,3,1202
2015,3,7,1504
2015,3,1,1502
2015,3,1,1553
2015,3,1,1156
2015,3,2,945
2015,2,2,910
2015,3,1,1400
2015,3,6,2119
2015,3,2,1651
2015,3,6,1518
2015,3,6,1113
2015,3,6,1220
2015,3,1,827
2015,3,2,1711
2015,3,1,2144
2015,3,2,1534
2015,3,2,1708
2015,3,2,2014
2015,3,2,1725
2015,3,7,330
2015,3,3,300
2015,3,3,520
2015,3,2,805
2015,3,5,652
2015,3,5,1608
2015,3,6,231
2015,3,1,1425
2015,2,1,840
2015,2,3,754
2015,3,5,736
2015,3,5,240
2015,3,2,647
2015,3,1,1245
2015,3,3,820
2015,3,6,750
2015,3,4,721
2015,3,3,2052
2015,3,3,1218
2015,3,6,635
2015,2,5,956
2015,3,3,1259
2015,3,3,1230
2015,3,1,514
2015,3,7,1645
2015,3,2,1811
2015,3,3,1706
2015,3,3,1730
2015,3,3,1834
2015,3,3,1649
2015,3,3,1940
2015,3,3,2052
2015,3,6,104
2015,3,4,315
2015,3,4,530
2015,3,4,758
2015,3,3,1435
2015,3,4,1022
2015,3,3,1430
2015,3,4,1205
2015,3,4,1400
2015,3,1,1731
2015,3,4,1636
2015,3,3,1533
2015,3,3,1823
2015,3,2,1751
2015,3,4,355
2015,3,5,103
2015,3,3,633
2015,3,4,1253
2015,3,4,1015
2015,3,5,735
2015,3,5,816
2015,3,5,735
2015,3,5,855
2015,3,6,412
2015,3,5,1146
2015,3,6,1537
2015,3,5,1258
2015,3,4,2020
2015,3,2,1940
2015,3,5,1545
2015,3,5,1733
2015,3,7,1507
2015,3,5,1749
2015,3,4,2055
2015,3,5,1750
2015,3,1,450
2015,3,4,2145
2015,3,5,640
2015,3,6,235
2015,3,6,315
2015,3,5,1325
2015,3,5,1400
2015,3,6,845
2015,3,6,725
2015,3,6,922
2015,3,6,1210
2015,3,6,1149
2015,3,6,1440
2015,3,6,1225
2015,3,4,1920
2015,3,5,1459
2015,3,4,1705
2015,3,5,806
2015,3,7,123
2015,3,2,1138
2015,3,6,1055
2015,3,6,1800
2015,3,7,1520
2015,3,2,1945
2015,3,3,1310
2015,2,3,834
2015,2,5,1117
2015,2,7,2315
2015,3,1,1247
2015,3,2,2026
2015,3,4,715
2015,3,6,1710
2015,2,7,1735
2015,3,2,654
2015,3,4,1613
2015,3,5,2221
2015,3,3,1500
2015,3,4,1501
2015,3,5,2217
2015,3,6,1515
2015,3,6,1622
2015,3,6,1924
2015,3,6,1950
2015,3,6,1730
2015,3,6,1711
2015,3,6,2226
2015,3,7,1805
2015,3,2,1721
2015,3,3,2312
2015,2,4,1515
2015,3,6,2235
2015,3,6,2235
2015,3,7,320
2015,2,3,1840
2015,3,2,1557
2015,2,3,825
2015,2,3,825
2015,2,3,825
2015,2,3,1008
2015,3,2,2320
2015,3,7,2210
2015,3,7,215
2015,3,5,1326
2015,3,7,538
2015,3,4,1453
2015,3,6,1157
2015,3,6,1434
2015,3,6,1000
2015,3,6,1306
2015,3,7,1040
2015,3,2,1750
2015,3,6,1615
2015,3,6,2150
2015,3,6,230
2015,2,5,1541
2015,2,6,1733
2015,2,7,1756
2015,3,1,1240
2015,3,5,2100
2015,3,5,2100
2015,3,7,150
2015,3,7,1730
2015,3,7,1934
2015,3,7,2000
2015,3,6,1750
2015,3,7,1430
2015,3,7,1330
2015,3,5,1323
2015,3,1,1002
2015,3,1,1102
2015,3,1,1337
2015,3,1,1620
2015,3,7,2200
2015,3,6,1720
2015,3,3,1233
2015,3,3,1715
2015,3,2,2020
2015,3,6,845
2015,3,4,1334
2015,3,5,550
2015,2,4,1249
2015,2,6,1838
2015,2,1,743
2015,3,2,2237
2015,3,5,1731
2015,3,6,1610
2015,3,6,2126
2015,3,6,2149
2015,2,2,1542
2015,2,4,755
2015,3,4,1609
2015,3,2,332
